0.019869,12.277
0.035927,16.061
0.052279,16.355
0.067689,15.413
0.08354,15.852
0.099489,15.951
0.115489,16.001
0.131444,15.955
0.147579,16.137
0.163501,15.923
0.179825,16.328
0.195443,15.619
0.21141,15.968
0.227527,16.119
0.243508,15.982
0.259447,15.941
0.275493,16.047
0.291635,16.145
0.307482,15.849
0.323483,16.003
0.339446,15.964
0.355437,15.992
0.371447,16.01
0.387428,15.982
0.403412,15.985
0.419425,16.014
0.435427,16.003
0.451562,16.138
0.467404,15.843
0.483652,16.25
0.499462,15.811
0.515456,15.995
0.531454,15.998
0.547433,15.979
0.563474,16.042
0.5794,15.927
0.595434,16.034
0.611432,15.999
0.627426,15.995
0.643431,16.0049999999999
0.659624,16.1950000000001
0.675559,15.9360000000001
0.691583,16.025
0.707514,15.9330000000001
0.723568,16.0560000000001
0.739731,16.166
0.755677,15.948
0.771952,16.2789999999999
0.787757,15.806
0.803657,15.903
0.819562,15.9060000000001
0.835507,15.946
0.851538,16.032
0.867547,16.01
0.883525,15.9790000000001
0.89954,16.016
0.916098,16.561
0.931565,15.468
0.947545,15.981
0.963549,16.005
0.979541,15.993
0.995516,15.975
1.011535,16.02
1.027544,16.0099999999999
1.043539,15.9959999999999
1.059522,15.984
1.07554,16.019
1.09153,15.9910000000001
1.107522,15.9930000000001
1.123525,16.0030000000002
1.139528,16.0039999999999
1.155518,15.9899999999999
1.171567,16.052
1.187409,15.844
1.20343,16.0230000000001
1.219455,16.0260000000001
1.235534,16.0800000000001
1.251577,16.0450000000001
1.267556,15.981
1.283548,15.9930000000001
1.299502,15.954
1.3159,16.4010000000001
1.331729,15.8309999999999
1.347557,15.8290000000001
1.363915,16.3610000000001
1.379939,16.027
1.395803,15.8659999999999
1.411789,15.9880000000001
1.427692,15.9040000000001
1.443696,16.006
1.459656,15.9619999999998
1.475725,16.0709999999999
1.491694,15.971
1.507437,15.7449999999999
1.523689,16.254
1.539509,15.8229999999999
1.555695,16.1880000000001
1.571493,15.8
1.587583,16.0929999999999
1.603618,16.0370000000001
1.619645,16.0290000000001
1.635696,16.0530000000001
1.651799,16.106
1.667718,15.922
1.683441,15.7240000000001
1.699666,16.227
1.715357,15.692
1.731379,16.0229999999999
1.747294,15.916
1.763879,16.5890000000002
1.779427,15.549
1.795434,16.0079999999998
1.811349,15.916
1.827821,16.4759999999999
1.843662,15.8430000000001
1.859592,15.9310000000001
1.875725,16.1340000000001
1.891732,16.0089999999999
1.907717,15.9860000000001
1.923465,15.7489999999998
1.939372,15.908
1.955309,15.938
1.971392,16.084
1.987391,15.9989999999999
2.00334,15.9499999999999
2.019834,16.4979999999999
2.035769,15.9380000000002
2.051768,16
2.067761,15.9949999999998
2.083755,15.9959999999999
2.099653,15.8999999999998
2.115673,16.0209999999998
2.131735,16.0640000000001
2.147718,15.9850000000001
2.163637,15.9200000000004
2.179604,15.9699999999998
2.195486,15.8840000000002
2.211531,16.0470000000004
2.227276,15.7470000000002
2.243399,16.1250000000002
2.259668,16.2709999999997
2.275569,15.9039999999999
2.29143,15.8620000000003
2.307332,15.9039999999999
2.323365,16.0339999999999
2.33941,16.0469999999999
2.355432,16.0239999999998
2.37142,15.9899999999999
2.38776,16.343
2.403701,15.9530000000001
2.419814,16.1150000000001
2.435689,15.876
2.451537,15.8499999999999
2.467397,15.8619999999998
2.483515,16.1199999999999
2.499422,15.908
2.51529,15.8689999999999
2.53127,15.981
2.547304,16.035
2.563349,16.0459999999998
2.57929,15.943
2.595625,16.337
2.611238,15.6139999999998
2.62726,16.0229999999997
2.643261,16.0009999999997
2.659273,16.0140000000002
2.675221,15.949
2.691282,16.0619999999998
2.707323,16.0419999999997
2.723241,15.9189999999998
2.739396,16.1580000000003
2.755396,16.0019999999998
2.771353,15.9579999999999
2.787462,16.111
2.803357,15.8959999999997
2.819573,16.219
2.83545,15.8799999999997
2.851431,15.9830000000003
2.867425,15.9960000000003
2.883452,16.0290000000001
2.89943,15.9799999999999
2.9154,15.9719999999997
2.931804,16.4080000000002
2.947312,15.5089999999998
2.963473,16.1639999999998
2.979439,15.9690000000001
2.995299,15.8619999999998
3.011312,16.0139999999998
