0.004245,0,0.615234375,0.439453125,0.3515625
0.019818,0,0.615234375,0.439453125,0.3515625
0.035883,0.087890625,0.52734375,0.52734375,0.3515625
0.052216,0,0.52734375,0.439453125,0.3515625
0.067646,0,0.52734375,0.439453125,0.3515625
0.083521,0,0.52734375,0.52734375,0.3515625
0.099474,0,0.52734375,0.439453125,0.3515625
0.115472,0,0.52734375,0.439453125,0.3515625
0.131433,0,0.615234375,0.52734375,0.3515625
0.147551,0,0.615234375,0.439453125,0.3515625
0.163491,0,0.615234375,0.52734375,0.3515625
0.179768,0.087890625,0.52734375,0.52734375,0.439453125
0.195425,0.087890625,0.52734375,0.439453125,0.52734375
0.211401,0.087890625,0.52734375,0.439453125,0.52734375
0.227494,0.17578125,0.615234375,0.439453125,0.615234375
0.243498,0.17578125,0.52734375,0.439453125,0.791015625
0.25943,0.263671875,0.52734375,0.439453125,0.966796875
0.275482,0.3515625,0.52734375,0.439453125,1.0546875
0.291587,0.439453125,0.52734375,0.439453125,1.23046875
0.307469,0.615234375,0.52734375,0.439453125,1.40625
0.323474,0.615234375,0.52734375,0.3515625,1.58203125
0.339438,0.703125,0.52734375,0.3515625,1.845703125
0.35543,0.87890625,0.439453125,0.263671875,2.021484375
0.371439,0.966796875,0.3515625,0.17578125,2.28515625
0.387417,1.0546875,0.263671875,0.087890625,2.4609375
0.403405,1.23046875,0.087890625,-0.087890625,2.724609375
0.419417,1.318359375,0,-0.263671875,2.900390625
0.435421,1.40625,-0.17578125,-0.3515625,3.1640625
0.451519,1.58203125,-0.3515625,-0.52734375,3.427734375
0.467389,1.669921875,-0.52734375,-0.703125,3.69140625
0.483616,1.845703125,-0.791015625,-0.87890625,3.955078125
0.49945,1.93359375,-1.0546875,-1.0546875,4.21875
0.515446,2.197265625,-1.23046875,-1.318359375,4.5703125
0.531446,2.28515625,-1.494140625,-1.494140625,4.833984375
0.547425,2.4609375,-1.669921875,-1.669921875,5.185546875
0.56346,2.63671875,-1.93359375,-1.93359375,5.537109375
0.57939,2.8125,-2.197265625,-2.109375,5.888671875
0.595427,2.98828125,-2.373046875,-2.28515625,6.240234375
0.611424,3.076171875,-2.63671875,-2.548828125,6.591796875
0.627419,3.33984375,-2.8125,-2.724609375,7.03125
0.643424,3.515625,-3.1640625,-2.900390625,7.470703125
0.659588,3.69140625,-3.33984375,-3.1640625,7.822265625
0.67555,3.955078125,-3.603515625,-3.427734375,8.26171875
0.691573,4.21875,-3.8671875,-3.603515625,8.7890625
0.707481,4.306640625,-4.21875,-3.8671875,9.228515625
0.723536,4.658203125,-4.5703125,-4.130859375,9.66796875
0.739676,4.833984375,-4.921875,-4.39453125,10.1953125
0.755641,5.09765625,-5.185546875,-4.658203125,10.634765625
0.7719,5.2734375,-5.537109375,-4.921875,11.07421875
0.78773,5.537109375,-5.888671875,-5.2734375,11.6015625
0.803591,5.80078125,-6.240234375,-5.537109375,12.12890625
0.819546,6.064453125,-6.591796875,-5.80078125,12.65625
0.835499,6.328125,-6.943359375,-6.15234375,13.095703125
0.85153,6.6796875,-7.294921875,-6.50390625,13.623046875
0.867533,6.943359375,-7.734375,-6.767578125,14.23828125
0.883516,7.20703125,-8.0859375,-7.119140625,14.765625
0.899533,7.470703125,-8.4375,-7.470703125,15.380859375
0.916052,7.734375,-8.876953125,-7.822265625,15.99609375
0.93155,8.0859375,-9.31640625,-8.173828125,16.611328125
0.947536,8.349609375,-9.66796875,-8.525390625,17.2265625
0.963538,8.61328125,-10.01953125,-8.96484375,17.841796875
0.979532,8.96484375,-10.458984375,-9.31640625,18.45703125
0.995511,9.31640625,-10.8984375,-9.66796875,19.072265625
1.011529,9.66796875,-11.337890625,-10.107421875,19.775390625
1.027536,10.01953125,-11.77734375,-10.546875,20.478515625
1.043532,10.37109375,-12.216796875,-10.986328125,21.181640625
1.059512,10.72265625,-12.65625,-11.337890625,21.884765625
1.075533,11.07421875,-13.095703125,-11.689453125,22.5
1.091523,11.42578125,-13.623046875,-12.12890625,23.203125
1.107516,11.77734375,-14.0625,-12.48046875,23.994140625
1.123518,12.12890625,-14.501953125,-12.83203125,24.697265625
1.139521,12.48046875,-14.94140625,-13.359375,25.400390625
1.15551,12.83203125,-15.46875,-13.623046875,26.103515625
1.171528,13.18359375,-15.908203125,-14.0625,26.806640625
1.187396,13.53515625,-16.34765625,-14.501953125,27.509765625
1.203416,13.88671875,-16.787109375,-14.853515625,28.212890625
1.219428,14.23828125,-17.2265625,-15.29296875,28.916015625
1.235523,14.58984375,-17.75390625,-15.732421875,29.619140625
1.251562,14.94140625,-18.193359375,-16.171875,30.322265625
1.267543,15.29296875,-18.6328125,-16.611328125,31.025390625
1.28354,15.64453125,-19.072265625,-17.05078125,31.728515625
1.299493,16.083984375,-19.51171875,-17.40234375,32.431640625
1.315801,16.34765625,-20.0390625,-17.75390625,33.134765625
1.331687,16.787109375,-20.478515625,-18.193359375,33.92578125
1.34754,17.138671875,-20.91796875,-18.544921875,34.62890625
1.36388,17.490234375,-21.357421875,-18.984375,35.33203125
